society,price,price_per_sqft,bedRoom,bathroom,balcony,floorNum,facing,agePossession,BHK,Location,Total Floors,Servant_Room,Study_Room,Pooja_Room,Store_Room,Carpet_Area,Built_Up_Area,Super_BuiltUp_Area,piped_gas,waste_disposal,shopping_centre,intercom,power_backup,central_ac,wifi,garden,community,staff,water_storage,visitor_parking,lift,vaastu,security,swimming,gym,luxury_score,Hospital,Mall,Mandir/Church,ATM,Bank,School,College,Metro Station,Airport,Hotel,AC,Wardrobe,Microwave,Fridge,Stove,Curtains,Water Purifier,TV,Modular Kitchen,Geyser,Dining Table,Washing Machine,Exhaust Fan,Chimney,Light,Sofa,Fan,Bed,furnishing_type,area
MM Merlin,265.0,12945.0,3.0,3.0,3.0,0.0,North-East,Relatively New,3, Sector 67 Gurgaon,21.0,0,0,0,0,1700.0,1900.0,2047.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,62,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,5,3,1,0,1,1,0,0,1,4,0,0,0,0,0,0,0,0,2,0.020471224
Signature Global Synera,49.0,6666.0,2.0,2.0,3.0,5.0,South,Relatively New,2, Sector 81 Gurgaon,12.0,0,0,0,0,635.0,700.0,735.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,53,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007350735
AIPL Zen Residences,182.0,10996.0,3.0,3.0,3.0,12.0,South,Relatively New,3, Sector 70A Gurgaon,28.0,0,0,0,0,1550.0,1600.0,1655.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,53,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016551473
Signature Global Synera,50.0,6802.0,2.0,2.0,3.0,6.0,South,Relatively New,2, Sector 81 Gurgaon,12.0,0,0,0,0,635.0,700.0,735.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,53,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007350779
Capital Residences ,155.0,7844.0,3.0,3.0,3.0,8.0,South,Relatively New,3, Sector 70A Gurgaon,22.0,1,1,1,0,1400.0,1600.0,1976.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,22,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.019760326
BPTP Astaire Gardens,125.0,8771.0,3.0,3.0,2.0,1.0,South-East,Relatively New,3, Sector 70A Gurgaon,3.0,0,0,0,0,1200.0,1300.0,1425.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,28,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.014251511
HSIIDC Sidco Aravali,86.0,3323.0,3.0,3.0,3.0,3.0,South,Moderately Old,3, Sector 1 Imt Manesar,9.0,1,0,0,0,1877.0,1900.0,2588.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,34,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025880229
HSIIDC Sidco Aravali,81.0,3129.0,3.0,3.0,3.0,2.0,South-West,Moderately Old,3, Sector 1 Imt Manesar,9.0,1,0,0,0,1877.0,1900.0,2588.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,34,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025886865
Signature Andour Heights,37.0,7400.0,1.0,1.0,2.0,2.0,North-East,Relatively New,1, Sector 71 Gurgaon,4.0,0,0,0,0,366.48,425.0,500.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,26,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,2,0.005
Signature Andour Heights,59.0,8428.0,2.0,2.0,1.0,6.0,North-East,Moderately Old,2, Sector 71 Gurgaon,12.0,0,0,0,0,540.89,639.0,700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,20,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,2,0.007000475
Paras Dews,95.0,6859.0,2.0,2.0,3.0,2.0,North,Relatively New,2, Sector 106 Gurgaon,8.0,0,0,0,0,845.0,940.0,1385.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,28,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013850416
Paras Dews,92.0,6642.0,2.0,2.0,3.0,2.0,East,Relatively New,2, Sector 106 Gurgaon,8.0,0,0,0,0,845.0,940.0,1385.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,62,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01385125
Paras Dews,125.0,7102.0,3.0,4.0,3.0,5.0,North-East,Relatively New,3, Sector 106 Gurgaon,24.0,1,0,0,0,1130.0,1186.0,1760.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,62,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017600676
Paras Dews,87.0,9255.0,2.0,2.0,3.0,1.0,North-East,New Property,2, Sector 106 Gurgaon,8.0,0,0,0,0,940.0,1120.0,1385.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,62,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009400324
Paras Dews,120.0,6818.0,3.0,4.0,3.0,9.0,North-East,Relatively New,3, Sector 106 Gurgaon,24.0,1,0,0,0,1130.0,1186.0,1760.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,62,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017600469
Ramprastha The Edge Towers,80.0,8888.0,2.0,2.0,3.0,10.0,South-East,Relatively New,2, Sector 37D Gurgaon,19.0,0,0,0,0,900.0,1310.0,1380.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,62,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0090009
Ramprastha The Edge Towers,98.0,5536.0,3.0,3.0,3.0,5.0,North-East,Relatively New,3, Sector 37D Gurgaon,19.0,0,0,1,0,1400.0,1675.0,1770.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,62,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017702312
La Vida by Tata Housing,132.0,10344.0,2.0,2.0,2.0,3.0,North-East,Relatively New,2, Sector 113 Gurgaon,13.0,0,0,0,0,1099.0,1199.0,1276.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,28,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.012761021
Shri Banke Bihari Society,135.0,6750.0,3.0,3.0,3.0,5.0,East,Old Property,3, Sector 56 Gurgaon,8.0,0,0,0,0,1600.0,1800.0,2000.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,34,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0,3,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,2,0.02
The Lions CGHS,205.0,9534.0,4.0,4.0,3.0,7.0,West,Relatively New,4, Sector 56 Gurgaon,9.0,1,0,0,0,1950.0,2000.0,2150.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,28,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1,4,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,2,0.021501993
Mariners Home,211.0,8612.0,3.0,2.0,3.0,4.0,South,Relatively New,3, Sector 56 Gurgaon,7.0,0,0,0,0,2150.0,2250.0,2450.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,34,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0,4,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,2,0.024500697
Emaar Digihomes,210.0,13925.0,2.0,2.0,3.0,12.0,North-East,New Property,2, Sector 62 Gurgaon,32.0,0,0,0,0,1200.0,1500.0,1508.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,28,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4,6,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,2,0.01508079
Sobha City,250.0,14611.0,3.0,3.0,2.0,19.0,East,New Property,3, Sector 108 Gurgaon,24.0,0,0,0,0,1111.44,1480.0,1711.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,62,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0.017110396
The Lions CGHS,205.0,7884.0,4.0,4.0,3.0,6.0,South,Relatively New,4, Sector 56 Gurgaon,9.0,0,0,0,0,2400.0,2500.0,2600.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,38,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0,4,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,2,0.026002029
Meditech Apartment,245.0,8166.0,4.0,4.0,3.0,1.0,West,Relatively New,4, Sector 56 Gurgaon,9.0,0,0,0,0,2800.0,2900.0,3000.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,34,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0,5,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,2,0.030002449
Kiran Residency,150.0,7500.0,3.0,3.0,3.0,4.0,North,Relatively New,3, Sector 56 Gurgaon,9.0,1,0,0,0,1800.0,1900.0,2000.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,34,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0,4,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,2,0.02
shree kirpalu gi sector ,145.0,7631.0,3.0,3.0,3.0,7.0,West,Relatively New,3, Sector 52 Gurgaon,11.0,0,0,0,0,1700.0,1800.0,1900.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,44,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0,5,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,2,0.019001441
SS The Leaf,120.0,7317.0,2.0,2.0,3.0,6.0,North,Relatively New,2, Sector 85 Gurgaon,26.0,0,0,0,0,1000.0,1300.0,1640.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,62,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4,3,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,2,0.016400164
Emaar MGF Emerald Floors Premier,240.0,14545.0,3.0,3.0,3.0,3.0,East,Relatively New,3, Sector 65 Gurgaon,4.0,1,1,0,0,1250.0,1600.0,1650.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,28,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5,3,1,0,0,5,0,0,1,3,0,0,0,0,0,0,0,0,2,0.016500516
DLF The Ultima,250.0,11726.0,3.0,3.0,2.0,20.0,West,Relatively New,3, Sector 81 Gurgaon,29.0,1,0,0,0,1350.0,1700.0,2132.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,62,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,3,3,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0.021320143
Emaar Palm Gardens,155.0,9011.0,3.0,3.0,3.0,4.0,West,Relatively New,3, Sector 83 Gurgaon,16.0,1,0,0,0,1095.0,1400.0,1720.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,62,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3,3,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,2,0.017201199
Emaar Palm Gardens,176.0,9263.0,3.0,3.0,3.0,6.0,North-West,Relatively New,3, Sector 83 Gurgaon,16.0,1,0,0,0,1240.0,1500.0,1900.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,62,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3,3,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,2,0.019000324
Emaar Palm Gardens,176.0,9263.0,3.0,3.0,3.0,5.0,South-East,Relatively New,3, Sector 83 Gurgaon,16.0,1,0,0,0,1240.04,1600.0,1900.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,62,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4,3,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,2,0.019000324
Godrej Frontier,140.0,6189.0,3.0,4.0,2.0,10.0,North-West,Moderately Old,3, Sector 80 Gurgaon,18.0,0,0,1,1,1576.0,1854.0,2262.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,53,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022620779
Godrej Frontier,110.0,5705.0,3.0,3.0,3.0,8.0,North-West,Moderately Old,3, Sector 80 Gurgaon,18.0,1,0,0,0,1391.0,1580.0,1928.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,53,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019281332
DLF The Ultima,245.0,11491.0,3.0,3.0,2.0,9.0,South-East,Relatively New,3, Sector 81 Gurgaon,29.0,1,0,0,0,1500.0,1800.0,2132.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,62,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,5,3,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0.021321034
Ireo The Grand Arch,380.0,17560.0,3.0,4.0,1.0,19.0,West,Moderately Old,3, sector 58 Gurgaon,29.0,1,0,0,0,1600.0,1700.0,2164.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,62,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,5,3,0,0,1,0,1,0,1,3,0,0,0,0,0,0,0,0,2,0.021640091
DLF Park Place,575.0,24688.0,3.0,4.0,3.0,12.0,North-East,Relatively New,3, Sector 54 Gurgaon,30.0,1,0,0,0,1700.0,1900.0,2329.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,62,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,6,3,1,1,1,0,1,0,1,4,0,0,0,0,0,0,0,0,1,0.023290668
DLF The Belaire,1000.0,24557.0,4.0,5.0,3.0,17.0,North,Moderately Old,4, Sector 54 Gurgaon,30.0,1,0,0,0,2800.0,3000.0,4072.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,62,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,7,4,1,1,1,0,1,0,1,4,0,0,0,0,0,0,0,0,1,0.040721587
Suncity Platinum Towers,620.0,23091.0,3.0,4.0,3.0,21.0,South,Relatively New,3, MG Road,24.0,1,0,0,0,1900.0,2000.0,2685.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,62,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,5,3,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,2,0.026850288
Emaar Palm Gardens,175.0,9210.0,3.0,3.0,3.0,6.0,West,Relatively New,3, Sector 83 Gurgaon,16.0,1,0,0,0,1240.0,1600.0,1900.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,53,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0.019001086
DLF The Ultima,240.0,11257.0,3.0,3.0,2.0,10.0,North-West,Relatively New,3, Sector 81 Gurgaon,29.0,1,0,0,0,1400.0,1800.0,2132.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,62,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4,3,0,1,0,1,1,0,1,4,1,0,0,0,0,0,0,0,1,0.021320068
Emaar Palm Gardens,175.0,9210.0,3.0,3.0,3.0,6.0,East,Relatively New,3, Sector 83 Gurgaon,16.0,1,0,0,0,1240.04,1600.0,1900.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,62,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3,3,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,2,0.019001086
Godrej Frontier,140.0,6189.0,3.0,4.0,2.0,6.0,South,Moderately Old,3, Sector 80 Gurgaon,18.0,1,0,1,0,1634.0,1922.0,2262.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,53,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022620779
Puri Diplomatic Greens,370.0,12542.0,4.0,5.0,3.0,12.0,South-East,Relatively New,4, Sector 111 Gurgaon,21.0,1,0,0,0,2450.0,2650.0,2950.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,62,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,7,4,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,2,0.029500877
SS The Leaf,205.0,7290.0,4.0,4.0,3.0,4.0,North-East,Relatively New,4, Sector 85 Gurgaon,15.0,1,0,0,0,2250.0,2500.0,2812.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,28,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,6,4,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,2,0.028120713
SS The Leaf,117.0,6720.0,2.0,3.0,3.0,10.0,South-East,Relatively New,2, Sector 85 Gurgaon,26.0,0,0,0,0,1350.0,1550.0,1741.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,28,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017410714
DLF The Skycourt,158.0,8190.0,3.0,3.0,1.0,16.0,North,Relatively New,3, Sector 86 Gurgaon,19.0,0,0,1,0,1450.0,1750.0,1929.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,62,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,5,3,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,2,0.019291819
DLF Regal Gardens,125.0,8116.0,3.0,3.0,3.0,8.0,South-East,Relatively New,3, Sector 90 Gurgaon,29.0,0,0,1,0,1540.0,1640.0,1702.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,62,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015401676
Mapsko Royale Ville,122.0,7176.0,3.0,5.0,3.0,10.0,South-West,Relatively New,3, Sector 82 Gurgaon,18.0,1,0,1,0,1700.0,2000.0,2300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,23,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,3,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,2,0.017001115
Spaze Privy AT,135.0,9642.0,3.0,3.0,3.0,7.0,South-East,Relatively New,3, Sector 84 Gurgaon,21.0,0,0,1,0,1400.0,1750.0,1918.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,41,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014001245
Signature Andour Heights,55.0,8607.0,2.0,2.0,1.0,7.0,South-East,Relatively New,2, Sector 71 Gurgaon,13.0,0,0,0,0,541.0,600.0,639.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,6,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0.006390148
Conscient Heritage Max,200.0,9306.0,3.0,4.0,3.0,13.0,North-East,Relatively New,3, Sector 102 Gurgaon,25.0,1,1,0,0,1650.0,1900.0,2149.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,62,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,5,0,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,2,0.021491511
Emaar Gurgaon Greens,135.0,10800.0,3.0,4.0,3.0,9.0,North-East,Relatively New,3, Sector 102 Gurgaon,14.0,1,0,1,0,1250.0,1400.0,1650.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,62,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0.0125
BPTP Amstoria,190.0,8444.0,3.0,3.0,3.0,1.0,North-East,Relatively New,3, Sector 102 Gurgaon,2.0,1,0,0,0,2250.0,2500.0,2727.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,62,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,2,0.022501184
Conscient Heritage Max,170.0,11333.0,3.0,4.0,3.0,8.0,North-East,Relatively New,3, Sector 102 Gurgaon,25.0,1,0,1,0,1500.0,1700.0,1942.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,62,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0.015000441
